,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
485,피재,철골,구조,층,추락,방지망,설치,준비,작업,과정,하부,자재,철골기둥,승강,트랩,중,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,굴착,법면,상부,굴삭기,사용,아래,폐목,야적장,폐목,투하,작업,진행,중,폐목,야적장,근처,이동,중,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,미장공,피재,지붕,슬래브,미장,작업,가설,통로,중,몸,중심,가설,통로,상부,난간대,사이,개구부,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,피재,등,명,하수관,운반,굴삭기,근처,바닥,이동,중,굴착,토사,상차,회전,굴삭기,좌측,후미,피재,두부,충돌,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,흙막이,기둥,파일,형강,설치,구간,천공기,지반,천공,후,피재,천공기,토사,제거,등,보조,작업,진행,중,천공기,비트,연결,로드,분리,회전,캐로,솔,장치,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,철골,공인,피재,지붕,철,골보,상부,벽체,가새,설치작업,진행,중,몸,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,약,아래,굴착,저면,부,피재,하수관,접합,작업,진행,중,도로포장,측면,농로,법면,토사,붕괴,도로,하부,보조,기층,슬래그,덩어리,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,피재,주,변압,상부,케이블,트레이,위,케이블,포설,준비,작업,유도로프,설치,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,석공,피재,이동식,해머,드릴,사용,외부,쌍줄,비계,작업발판,위,외부,벽체,할석,작업,진행,중,몸,중심,벽면,비계,사이,개구부,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,보링,작업,완료,후,천공기,수리,작업,중,컨트롤러,레버,오작동,배면,주차,카고,크레인,천공기,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,지상,층,피재,해체작업,중,압쇄기,뒤편,분진,비산,방지,고압,살수기,이용,물,작업,진행,중,지상,층,바닥,슬래브,붕괴,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,피재,명,시험,운행,중,석탄,역기,점검,톤,이동식크레인,와이어로프,점,지지,연결,설치,탑승,설비,탑승,점검,후,하강,중,와이어로프,개,훅,이탈,탑승,설비,한쪽,피재,명,아래,부두,상판,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,이동식크레인,사용,아파트,옥상,가설,자재,지상,인양,중,크레인,보조,붐,가설,자재,낙하,하부,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,브,준설선,바지선,위치,이동,앵커,보트,피재,명,승선,설선,앵커,작업,진행,과정,앵커,와이어,킴,작업,진행,중,너울,브,준설선,데크,앵커,약가,전도,앵커,보트,피재,명,가격,명,사망,명,상당,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,공장,벽체,상단,위치,유도,등,연결,전선,결선,작업,사다리,중,아래,공장,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,피재,지하,층,심정,개발,사용,강재,케이싱,인발,작업,확인,중,절단,하부,케이싱,상하,인발,상부,케이싱,사이,피재,두부,순간,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,피재,철골,볼트,체결,작업,철,골보,형강,상부,수평,이동,중,몸,중심,아래,지면,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,피재,등,명,옥상,조형물,마감,작업,철구,조물,상부,시트,판넬,설치작업,진행,중,단부,실족,아래,곤돌라,내부,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,판넬,공인,피재,공장,지붕,광판,해체작업,진행,중,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,피재,지상,층,외벽,설치,갱폼,케이지,연장,설치작업,진행,갱폼,작업발판,중,갱폼,벽체,탈락,갱폼,약,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,피재,등,명,배수,박스,내부,벽체,거푸집,설치작업,진행,중,양방향,내부,벽체,거푸집,안쪽,전도,바닥,상부,작업,중,피재,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,철,거공,피재,유압식,핸드,브레이커,벽돌,조적조,연도,보호,벽,중,높이,보호,벽,이,붕괴,피재,붕괴,구조물,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,석공,피재,잔여,암석,발파,절개,원석,착암기,천공작업,진행,중,주변,지반,암반,백색,화강암,이,붕괴,피재,강타,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,피재,지붕,물받이,도장작업,이동식비계,위,작업발판,용도,유로폼,설치,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,아파트,옥탑,지붕,마감재,아스팔트,보수,작업,피재,수직,사다리,승강,중,실족,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,피재,백,호우,차,굴착,하부,풍화,암,면,정리,작업,진행,중,열,이,붕괴,탈락,아래,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,피재,외부,비계,작업발판,위,외벽,돌,붙임,작업,진행,중,벽면,작업발판,사이,개구부,폭,약로,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,피재,건물,층,타워크레인,설치,개구부,단부,노출,철근,보양,기,설치,안전난간,사이,작업,진행,중,몸,중심,타워크레인,마스트,슬래브,단부,사이,개구부,폭,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,철골,공인,피재,철골,상부,공장,벽체,판넬,부착,철골부,형강,설치작업,진행,중,피재,안전대,체결,철골,부재,탈락,몸,중심,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,피재,등,명,배수,박스,내부,벽체,거푸집,설치작업,진행,중,양방향,내부,벽체,거푸집,안쪽,전도,바닥,상부,작업,중,피재,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,트레일러,적재,도시,가스,배관,지게차,하역,중,도시,가스,배관,본이,지게차,포크,낙하,트레일러,운전원,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,외벽,균열,보수,작업,피재,아파트,옥상,기관,달비계,지지,로프,결속,후,달비계,탑승,순간,로프,지지,통,기관,탈락,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,피재,철제,트러스,중도리,설치,창고,지붕,위,설치작업,진행,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,피재,가스,배관,지지,브라켓,도장작업,후,철,골보,형강,상부,이동,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,관매,되메우기,완료,후,피재,청소,작업,진행,중,인근,작업,후진,굴삭기,타이어,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,철골,공인,피재,형강,인양,부재,양단,섬유,로프,슬링벨트,체결,후,타워크레인,인양,중,약,지점,형강,중심,한쪽,형강,섬유,로프,이탈,지상,작업,중,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,미장공,피재,건물,외벽,미장,작업,외부,쌍줄,비계,작업발판,설치,중,실족,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,터파기,구간,바닥,면,잔토,제거,굴삭기,붐대,단부,브레이커,버켓,교체,후,붐대,선회,중,버켓,붐대,연결부,퀵,커플러,탈락,하부,바닥,작업,진행,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,피재,시스템,써포트,수평재,위,벽체,거푸집,조립,작업,진행,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,지게차,운전,원인,피재,비상,발전기,체인블럭,지게차,포크,결속,자재,반,입구,비상,발전기,기실,하역,중,지게차,전복,아래,전,바닥,지게차,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,피재,등,명,지상,층,바닥,슬래브,콘크리트,타설작업,진행,중,데크,하중,탈락,피재,아래,지하,층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,개인,주택,창호,옥탑,판넬,설치,현장,보수,피재,경사,기와지붕,위,옥탑,판넬,음부,실리콘,코킹,작업,진행,중,기와,파손,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,피재,등,명,번,띠장,설치,가설,전등,설치,작업,진행,과정,가설,전선,번,띠장,포설,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,피재,명,수직,굴착,저면,약,하수관,설치,모래,부설,이동,중,굴착,수직면,약,토사,붕괴,매몰,명,사망,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,굴착,사면,위,연약지반,이토,슬라이딩,사면,하부,굴착,작업,중,굴삭기,대가,매몰,굴삭기,운전원,명,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,전공,피재,케이블,트레이,전선,포설,작업,고소작업대,탑승,상승,중,덕트,고소작업대,안전난간,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,잠,수사,피재,수중,시계,불량,발생,등,작업,환경,상태,연안,파고계,점검,쿠바,잠,수작업,도중,실린더,내부,잔존,산소량,착오,등,익사,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,피재,미장,작업,완료,후,자재,손수레,지상,운반,층,리프트,탑승구,발코니,외측,보조,발판,손수레,중,손수레,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,공장,지붕,판넬,설치,후,광판,간격,설치,과정,지붕,위,이동,피재,기,설치,채,광판,단부,순간,몸,중심,광판,미설치,인접,개구부,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,피재,햄,머로,조적,벽체,해체작업,진행,중,안방,문틀,상부,해체,슬래브,부착,벽체,일부분,낙하,하부,작업,중,피재,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,피재,명,보일러실,조,벽체,해체작업,진행,중,조,벽체,도괴,재자,쪽,피재,명,벽체,명,사망,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,인조잔디,설치,현장,피재,백,호우,지지,마대,규사,하부,칼,절개,기,포설,고무,칩,혼합,중,마대,벨트,파단,마대,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,트럭,운전,원인,피재,페이,로더로,철근,하역작업,적재함,우측,문,고정,핀,순간,우측,문,피재,타격,동시,철근,다발,낙하,피재,두부,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,피재,모델,하우스,지붕,샌드위치,판넬,해체,정리,작업,진행,중,철골,개구부,추락,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,피재,엘리베이터,피트,내부,동료,작업자,엘리베이터,가이드,레일,설치작업,층,위치,카운터,웨이트,균형추,블럭,개,중,카운터,웨이트,피트,내부,벽체,폼타이,균형추,블럭,개,낙하,지상,층,작업대,위,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,형강,카고크레인,트럭,상차,작업,진행,중,양중,형강,보조,달기,기구,빔,클램프,낙하,약,작업,상황,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,아파트,지하,저수조,경량,철골,상부,수평,연결재,용접작업,진행,과정,휴식,이동식,틀비계,중,실족,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,피재,지상,층,약,위치,보거푸집,조립,작업,목재,사다리,중,몸,중심,사다리,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,내,화피,복공,피재,전선,트레이,위,철골기둥,내화,피복,고정용,핀,설치작업,진행,중,피재,안전대,하강,중,리프트,모서리,피재,리프트,전선,트레이,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,피재,공장,지붕,위,철재,파이프,인양,작업,진행,과정,자재,중,고압선,컷아웃,스위치,철재,파이프,접촉,감전,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,피재,주차장,상부,천창,설치,예정,개구부,천막,위,자재,스티로폼,안전난간,천,막,지지,각재,순간,약,아래,지하층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,지상,층,바닥,철거공사,진행,중,조,벽,철거,잔재,하중,등,낙하,하부,지상,층,활용,쓰레기,선별,작업,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,물류,창고,경사,지붕,피재,동료,작업자,지붕,판넬,운반,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,도장,공,명,고소작업대,차,작업대,탑승,교량,상판,슬래브,외벽,콘크리트,중성화,방지,도장작업,진행,중,고소작업대,차,전도,하부,이동,중,배관,공,명,사망,도장,공,명,운전원,명,부상,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,로우,운전,원인,피재,로우,더,붐,상태,시트,바,안전장치,후,고개,전방,확인,중,붐,하강,붐,자체,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,아파트,세대,내부,창호설치,윈치,유리,인양,중,유리,지지,결속,섬유,로프,비계파이프,유리,섬유,로프,낙하,지상,건물,밖,피재,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,피재,지상,층,계단실,계단참,이동식,사다리,방화,문틀,벽체,사이,몰탈,뒤채움,작업,진행,중,이동식,사다리,슬래브,단부,실족,아래,지상,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,피재,달비계,탑승,아파트,외벽,견출,작업,진행,중,옥상,환기구,구조물,결속,달기,로프,달비계,약,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,지상,조립,크레인,운반,중,대형,거푸집,강풍,피재,집,접근,제어,중,기,설치,강제,거푸집,인양,중,거푸집,사이,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,강관,파일,항타기,와이어,우프,인양,중,와이어,우프,인양고리,이탈,하부,용접작업,피재,낙하,강관,파일,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,형틀목공,피재,거푸집,해체작업,중,케이블,인입,개구,부약,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,굴삭기,후크,단관파이프,다발,트럭,적재함,운반,상차,작업,진행,중,버킷,탈락,피재,머리,가격,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,도장공,피재,층,바닥,에폭시,마감,준비,작업,청소,중,층,계단,입구,위치,쓰레기,운반용,손수레,뒷걸음,이동,한쪽,바퀴,아래,계단,지탱,손수레,계단참,손수레,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,관로,공인,피재,하수관,매설,아래,굴착,저면,수작업,진행,중,간,흙막이,상부,포장,아스,콘,슬라이딩,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,피재,비산,먼지,차단,외줄,비계,상,진망,설치작업,진행,중,몸,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,피재,등,명,덤웨이터,해체작업,진행,과정,덤웨이터,샤프트,출입문,해체,후,내부,가이드,레일,위,피재,카,박스,연결,권상용,와이어로프,절단,순간,연결,균형추,피재,머리,위,낙하,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,판넬,공인,피재,창고,지붕판,설치작업,과정,고정,판넬,작업,중,실족,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,피재,등,명,모델,하우스,금속,지붕재,해체작업,진행,과정,피재,일부,해체,후,장소,이동,중,지붕,트러스,상현재,목재,아래,층,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,형틀목공,피재,계단실,거푸집,설치작업,이동식,틀비계,상부,거푸집,수평재,위,거푸집,수평,수직,강관,파이프,보강,작업,결,철선,설치작업,진행,중,몸,중심,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,피재,명,도시,가스관,이설,활,천공,작업,후,플러그,배관,끝,마감재,설치작업,진행,중,샌드위치,밸브,본체,하우징,사이,볼트,파손,도시,가스,압력,샌드위치,밸브,플러그,머신,수직,비래,명,사망,명,상당,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,견출,작업,사용,이동식,틀비계,거푸집,동바리,수평재,사이,거치,작업발판,중,틀비계,단부,실족,아래,콘크리트,바닥,추락,사망,것,추정,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,전공,피재,전선,배관,설치,구간,길이,실측,후,높이,고정식,사다리,중,몸,중심,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,피재,층,외부,창틀,코킹,작업,진행,중,창틀,층,슬라브,사이,거치,미,고정,파이프,순간,도괴,아래,홀,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,관로,공인,피재,하수관,매설,아래,굴착,저면,수작업,진행,중,간,흙막이,상부,포장,아스,콘,슬라이딩,피재,강타,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,카고크레인,운전원,피재,철골,계단,설치,공사,진행,과정,철골기둥,용접,계단참,강재,데크,약,조정,작업,중,계단참,가용,접부,위,파단,아래,지상,계단참,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,미장공,피재,미장,작업,물통,운반,중,층,층,사이,계단실,벽면,머리,병원,치료,중,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,굴삭기,운전,원인,피재,굴착,사면,하단,토사,상차,작업,배수,정비,작업,진행,중,상단,부,토사,붕괴,백호,매몰,피재,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,피재,철골기둥,보,용접,기둥,흙막이,시설,브라켓,사이,거치,보,달대,비계,설치,후,달,대비,작업발판,순간,보가,브라켓,탈락,상부,피재,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,피재,공장,지붕,슬레이트,스티로폼,철거,중도리,위,슬레이트,아래,스티로폼,제거,작업,진행,중,몸,중심,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,피재,지상,엘리베이터,피트,내부,기계,거치대,설치작업,진행,중,작업발판,사용,합판,아래,엘리베이터,내부,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,피재,등,명,건조,사일로,점검,철재,계단,길,중량,설치,중,거치,철재,계단,지지,형강,용접부,위,파단,철재,계단,약,아래,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,정화조,내부,방,수작업,피재,이동식,알루미늄,사다리,아래,정화조,내부,바닥,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,피재,아파트,층,리프트,탑승구,출입문,개방,상태,리프트,중,아래,리프트,케이지,천정,손수레,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,전공,피재,공장,변압기,실내,부하,개폐기,판넬,내부,청소,작업,진행,중,부하,측,부스,바,접촉,감전,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,피재,등,명,기존,건물,철거,외부,외줄,비계,보강,진망,보수,작업,외줄,비계,상부,작업,진행,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,철근,자재,야적장,카고크레인,가량,철근,다발,인양,중,턴테이블,볼트,파단,크레인,붐대,전도,신호,중,피재,가격,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,철골,공인,피재,공,장동,외부,벽체,철골,보상,형강,볼트조임,작업,진행,중,몸,중심,아래,콘크리트,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,공장,분,해관,상부,보온,공사,현장,설비,공인,피재,비계,보온재,설치,후,외장재,설치작업,진행,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,유리,공인,피재,작업대,크기,임의,변형,안전난간,상태,고소작업대,상단,온실,경사,지붕,유리,코킹,작업,진행,중,실족,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,피재,통행,열차,신호,임무,선로,이동,중,운행,중,전동,열차,충돌,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,덤프트럭,적재함,상승,상태,앞,이동,토사,하역작업,진행,중,편심,하중,작용,전도,덤프트럭,왼편,유도,업무,토사,반입량,확인,피재,적재함,협착,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,아파트,외부,우수관,매설,작업,진행,과정,피재,우수관,설치,굴삭기,백,호우,중,균형,후진,굴삭기,충돌,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,철골,공인,피재,창고동,지상,층,접합부,용접부,위,볼트,체결,부위,도장작업,진행,중,실족,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,피재,지하층,계단상,작업발판,단부,스프링클러,천정,배관작업,진행,중,몸,중심,아래,바닥,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,두부,가시설,해체작업,진행,과정,해체,예정,형강,샤클,체결,후,인양,중,주,두부,철근,보조로프,거치,후,신호,중,피재,보조로프,형강,가격,충격,보조로프,철근,이탈,아래,지상,추락,사망,해임,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
